Record ID,Whop Community,Question,Answer
fff83075-cdda-4244-a4c1-e8b509df9eff,Emmanuel Trading University,Does it matter where I'm from around the world?,Nope! Emmanuel built the community to help aspiring traders from all around the world.
b05d422d-637b-4ef5-a531-3648a42d73c4,The Ones That Know,How long does it take to receive access to the Mentorship after beginning the subscription?,You receive access to the platform right away after beginning the subscription.nn
b05d422d-637b-4ef5-a531-3648a42d73c4,The Ones That Know,How long does it take to receive access to the Group after completing the one time payment?,You receive access to The Ones That Know right away after completing the one time payment.n
b05d422d-637b-4ef5-a531-3648a42d73c4,The Ones That Know,What's your refund policy?,We follow a strict no refund policy for all purchases to TOTK. This means that all purchases are final as can be read in our T.O.S.
b05d422d-637b-4ef5-a531-3648a42d73c4,The Ones That Know,Are The Ones That Know and The Mentorship the same product?,No. The Ones That Know and The Mentorship are two separate products. nnThe Ones That Know is our exclusive trading community. In The Mentorship Zeussy guides his students into reaching a higher level of understanding price delivery through realtime analysis.
b05d422d-637b-4ef5-a531-3648a42d73c4,The Ones That Know,Do you give financial advice?,TOTK does not give financial advice. opinions
e4638d4e-cff3-4df5-b7e7-8753185db864,Elite Options Pro,Do you offer a trial?,Yes
e4638d4e-cff3-4df5-b7e7-8753185db864,Elite Options Pro,Do you share entries and exits?,Yes
e4638d4e-cff3-4df5-b7e7-8753185db864,Elite Options Pro,How many trades do you alert per week?,Between 10-20 trades depending on the opportunities.
e4638d4e-cff3-4df5-b7e7-8753185db864,Elite Options Pro,What should I expect from this subscription service?,Expect a dedicated team of traders that are available at any time to help and guide you to improve your trading.
ff7c9a5a-0556-49d8-82e9-3850feff66a3,Club TradersHub,¿Qué nivel de experiencia necesito para comenzar?,No necesitas experiencia previa
ff7c9a5a-0556-49d8-82e9-3850feff66a3,Club TradersHub,¿Cuánto tiempo tomaré en ver resultados?,Dependerá de tu esfuerzo
ff7c9a5a-0556-49d8-82e9-3850feff66a3,Club TradersHub,¿Qué pasa si no puedo asistir a las sesiones en vivo?,No te preocupes
ff7c9a5a-0556-49d8-82e9-3850feff66a3,Club TradersHub,¿Qué tipo de soporte recibiré?,Tendrás acceso a expertos en vivo
ff7c9a5a-0556-49d8-82e9-3850feff66a3,Club TradersHub,¿Por qué vale la pena el costo de la membresía?,Incluye estrategias probadas
e1536221-079b-488e-8668-b80219643063,PB Trading Premium,Can I cancel my subscription anytime?,Yes
e1536221-079b-488e-8668-b80219643063,PB Trading Premium,Is the subscription refundable?,The subscription is non-refundable.
e1536221-079b-488e-8668-b80219643063,PB Trading Premium,Can I learn trading while in school or working a 9-5?,We both learned trading while working a 9-5 and right now we're making up to 5 figures per month while still in school.
0c3d863e-2c06-47c1-be68-c3f1eeafd22b,TLH FULL COUSRSE + VIP ACCESS,מה כולל הקורס המלא?,הקורס כולל את כל התכנים שאני מלמד ותכנים נוספים שאני משתף על בסיס שבועי.
0c3d863e-2c06-47c1-be68-c3f1eeafd22b,TLH FULL COUSRSE + VIP ACCESS,כמה פעמים בשבוע יש לייב?,אני עולה ללייב של מסחר ותוכן לימודי בין פעם לשלוש פעמים בשבוע.
c90cf758-1b99-4e30-8d5a-6b0b9eb768d7,Rize Trades Club,What's your refund policy?,Due to the nature of digital products
c90cf758-1b99-4e30-8d5a-6b0b9eb768d7,Rize Trades Club,Is it monthly payments or one payment?,You pay one lifetime fee to join the Rize Trades membership
bbfb66cd-cc34-412c-be5f-5d50cb1d24a0,Video Updates (Credit Card),Why are you charging $50 while others on CT charge $150-$300 on average?,I'm simply looking to replace what I made from exchange sponsors in the past. Also
bbfb66cd-cc34-412c-be5f-5d50cb1d24a0,Video Updates (Credit Card),What can I expect from you?,Video content that is presented in a clear and concise fashion. The content will be easy to understand and implement.
bbfb66cd-cc34-412c-be5f-5d50cb1d24a0,Video Updates (Credit Card),Why should I sign up?,I've received 100's of positive DM's and comments about my videos over the years. Viewers often become better traders.
bbfb66cd-cc34-412c-be5f-5d50cb1d24a0,Video Updates (Credit Card),Is this a signal discord?,No. I provide weekly updates on markets with analysis
bbfb66cd-cc34-412c-be5f-5d50cb1d24a0,Video Updates (Credit Card),Will I be given access to all previous videos / content?,Yes
dbbb3227-225f-4516-a692-102aded0b54b,VIP Trading Network,What happens after I purchase?,You will receive access to the discord
dbbb3227-225f-4516-a692-102aded0b54b,VIP Trading Network,What's Included in my membership?,Full course on how I trade
dbbb3227-225f-4516-a692-102aded0b54b,VIP Trading Network,How do I contact you if i have any additional questions?,Type your question into the customer QnA above and ill get back to you ASAP.
ab408b21-6a6c-46db-863d-3500366a6a9d,Profitability Unlocked Course,What do you trade?,I trade every asset class
ab408b21-6a6c-46db-863d-3500366a6a9d,Profitability Unlocked Course,What is your refund policy?,Subscriptions are non-refundable and cancellable at any time.
ab408b21-6a6c-46db-863d-3500366a6a9d,Profitability Unlocked Course,What is your trading strategy?,I trade purely price action using an extremely simplistic version of ICT concepts. Specifically
ab408b21-6a6c-46db-863d-3500366a6a9d,Profitability Unlocked Course,Do you provide trade signals?,No
6d04acb2-b48b-4553-ad8d-e489b9eea451,Darius FX Inner Circle,Do you teach here your full strategy?,Yes
6d04acb2-b48b-4553-ad8d-e489b9eea451,Darius FX Inner Circle,How do the daily Video Analysis / Forecast work?,I provide daily a detailed XAUUSD analysis during London/New York Sessions with POI and Target.
6d04acb2-b48b-4553-ad8d-e489b9eea451,Darius FX Inner Circle,Are you doing LIVE Trading,Yes
6d04acb2-b48b-4553-ad8d-e489b9eea451,Darius FX Inner Circle,What are the Zoom Calls about?,Twice weekly
6d04acb2-b48b-4553-ad8d-e489b9eea451,Darius FX Inner Circle,What if I miss the Zoom Calls?,All sessions are recorded for access
9e20ef15-6a42-43a2-a325-58ead1d53e78,Forever Trading Lab Premium,Is this community good for beginners?,Yes of course! We provide our students with all the material necessary to get started trading if you're completely new!
9e20ef15-6a42-43a2-a325-58ead1d53e78,Forever Trading Lab Premium,What is the main focus of the community?,We focus on futures u0026 forex trading through livestreams
9e20ef15-6a42-43a2-a325-58ead1d53e78,Forever Trading Lab Premium,What is your refund policy?,We follow a strict no-refund policy. Except when required by law
8301b530-8dc8-470e-938f-97bcba9086ae,The Currency Cave Blueprint,What's your Refund Policy?,We currently do not offer any refunds. All purchases are final.
8301b530-8dc8-470e-938f-97bcba9086ae,The Currency Cave Blueprint,What kind of support do I receive?,Gain access to our incredible customer support team with lightning-fast response times.
1073037e-8840-4258-bdf3-0bbd4c9b8515,Honeycomb Options Trading,Is this community for newer traders or more experienced?,Our community caters to all experience levels with educational content and resources.
1073037e-8840-4258-bdf3-0bbd4c9b8515,Honeycomb Options Trading,What is your cancellation policy?,Cancel anytime before renewal to avoid charges; access continues till subscription end.
ed70eec1-8eee-4e23-9402-3a70db7c83eb,ÉLITE PRO 🥷,Qu’est-ce que l’offre Élite Pro inclut exactement ?,Accès aux lives
ed70eec1-8eee-4e23-9402-3a70db7c83eb,ÉLITE PRO 🥷,Comment rejoindre le Discord après avoir souscrit à l’offre ?,Après paiement
ed70eec1-8eee-4e23-9402-3a70db7c83eb,ÉLITE PRO 🥷,L’offre Élite Pro est-elle adaptée aux débutants ?,Oui
5bf67e8e-97d0-4407-9773-ad303bdefcb3,Day Traders Club,What is included in the Day Traders Membership?,Membership includes daily signals
5bf67e8e-97d0-4407-9773-ad303bdefcb3,Day Traders Club,How can I access the Ultimate Trading Crash Course?,The course is available for free to all Day Trader members.
edd27692-d22f-4327-84fa-c1c9f531acef,CryptoAlphas Private Hub Whale,Cat timp trebuie sa aloc?,Indiferent daca ai job
edd27692-d22f-4327-84fa-c1c9f531acef,CryptoAlphas Private Hub Whale,De la cine primesc informatiile?,BLMihnea si Realistik
edd27692-d22f-4327-84fa-c1c9f531acef,CryptoAlphas Private Hub Whale,De ce sa intru in grupul privat?,Pentru informatii structurate si o comunitate dedicata pasionatilor.nnDe peste un an
edd27692-d22f-4327-84fa-c1c9f531acef,CryptoAlphas Private Hub Whale,Pot sa inchid subscriptia oricand?,Daca nu iti place
edd27692-d22f-4327-84fa-c1c9f531acef,CryptoAlphas Private Hub Whale,Disclaimer,Informatiile sunt furnizate in scopuri educationale
dcdeb901-f410-49cd-8ca0-7cde65e68d72,VIP Trading Group,Can I cancel anytime?,Yes
dcdeb901-f410-49cd-8ca0-7cde65e68d72,VIP Trading Group,What is your refund policy?,Except when required by law
dcdeb901-f410-49cd-8ca0-7cde65e68d72,VIP Trading Group,Does Sully share his trades and when?,Sully currently trades LDN Session from 8am GMT.
dcdeb901-f410-49cd-8ca0-7cde65e68d72,VIP Trading Group,How does it work?,Learn the course
54c8f08a-1194-48ba-b5ef-6a939ccdd1ef,Kobenski Analysis,Does this strategy only work for Forex?,The strategy I teach is suitable for any market. This includes currencies
54c8f08a-1194-48ba-b5ef-6a939ccdd1ef,Kobenski Analysis,When do I get access?,After completing payment
54c8f08a-1194-48ba-b5ef-6a939ccdd1ef,Kobenski Analysis,What do I do if I feel stuck or don't understand something?,If you’re stuck or confused
54c8f08a-1194-48ba-b5ef-6a939ccdd1ef,Kobenski Analysis,Is the educational content beginner friendly?,Yes
54c8f08a-1194-48ba-b5ef-6a939ccdd1ef,Kobenski Analysis,Do you share trades?,On top of daily analysis videos for major/minor forex pairs
4e834f8e-1684-4114-80c0-c4ca619695dc,APX Technologies,Is There A Refund Policy?,All sales are final. I am not a financial advisor or fiduciary. Any gains or losses are from your decisions.
4e834f8e-1684-4114-80c0-c4ca619695dc,APX Technologies,What Type Of Community Is APX?,APX is a team of like-minded driven investors led by Monte' Weaver.
4e834f8e-1684-4114-80c0-c4ca619695dc,APX Technologies,How Long Do I Get Access To APX?,APX memberships run on an annual basis. You will have access for 1 year from your payment date. You can always renew.
4e834f8e-1684-4114-80c0-c4ca619695dc,APX Technologies,What Seperates APX From Other Groups?,APX focuses on optimization ensuring you use the full capabilities of fundamental u0026 technical analysis with data.
4e834f8e-1684-4114-80c0-c4ca619695dc,APX Technologies,What Kind Of Support Will I Receive If I Need Help?,In times that you need help
fd85f2a2-0e2b-44f7-a6d9-2ec5d798435d,Straight Shooters,What’s your refund policy?,You can cancel at any time
fd85f2a2-0e2b-44f7-a6d9-2ec5d798435d,Straight Shooters,Why the waitlist?,The community was made for a more isolated experience versus the noisy environment trading usually brings.
f5fa57bf-eba4-41e6-b720-8db893d45c8e,Discord + Videos (Credit Card),What can I expect from you?,Occasional interaction with Chase
f5fa57bf-eba4-41e6-b720-8db893d45c8e,Discord + Videos (Credit Card),Is this a signal discord?,No. Focus of this discord is community u0026 bringing together like-minded traders. I will provide one or more trades per month.
7d69b491-0682-41f2-8261-a2a104c51fa2,Vera Witty Spezial,Option weitere Einzelcoachings zu buchen?,Ja
7d69b491-0682-41f2-8261-a2a104c51fa2,Vera Witty Spezial,Handelt es sich um ein Abo?,Nein
71fe7e6f-3520-46fa-b5c9-802bae53b681,Trade The Algo,What skills or experience do I need before joining Trade The Algo?,Trade The Algo is designed in a way to cater towards complete beginners as well as experienced and advanced traders.
71fe7e6f-3520-46fa-b5c9-802bae53b681,Trade The Algo,How much time will I need to dedicate to Trade The Algo?,Aim to allocate a minimum of 2-hours per day if you are looking to develop rapidly.
71fe7e6f-3520-46fa-b5c9-802bae53b681,Trade The Algo,Will I have direct access to JME through Trade The Algo?,Yes
71fe7e6f-3520-46fa-b5c9-802bae53b681,Trade The Algo,What can I expect after joining Trade The Algo?,A high level of understanding of algorithmic price delivery.
71fe7e6f-3520-46fa-b5c9-802bae53b681,Trade The Algo,What tools or resources do I need to get started with Trade The Algo?,TradingView u0026 Notion.
58ceeadd-7a81-4133-86ec-7bf771608ca9,دورة المتداول,ما الذي يتضمنه اشتراك متداولي اليوم؟,الاشتراك يتضمن إشارات يومية، أدوات تداول، مكافآت، ومكافأة بقيمة 300 دولار للمطالبة بها.
58ceeadd-7a81-4133-86ec-7bf771608ca9,دورة المتداول,كيف يمكنني الوصول إلى دورة التداول النهائية؟,الدورة متاحة مقابل 10 دولارات مدى الحياة لجميع أعضاء متداولي اليوم.
e93e431c-0d2f-4726-930c-587f8ff4de8a,Domina Las Trincheras,¿Qué contenido incluye el curso?,Cuenta con +10 horas de contenido en análisis onchain
e93e431c-0d2f-4726-930c-587f8ff4de8a,Domina Las Trincheras,¿Adquiriendo el curso tengo acceso a La Trinchera?,Sí. El curso incluye 3 meses de acceso gratuito para ver el contenido del club de inversión La Trinchera
e93e431c-0d2f-4726-930c-587f8ff4de8a,Domina Las Trincheras,¿Incluye seguimiento al alumno?,Sí. Periódicamente realizamos tutorías personalizadas donde la gente puede preguntar todas las dudas que quieran
e93e431c-0d2f-4726-930c-587f8ff4de8a,Domina Las Trincheras,¿Es necesaria formación previa?,No. Hemos desarrollado un itinerario para que puedas empezar desde 0 hasta 100.
c5e3e279-1ae9-406c-980b-41f44a74491a,Lifetime Membership,Does this community give you financial advice?,No. Monster Lab will NEVER give you financial advice.
c5e3e279-1ae9-406c-980b-41f44a74491a,Lifetime Membership,What's your refund policy?,Monster Lab does not accept refunds. You can check our return policy at the time of paying for your membership.
